tags,categoryID,madeForKids,Label,rate
ham tv|nhóm hài ham tv|giải trí|hài hước|ham tv channel|suy nghĩ giới trẻ|trending|sếp tổng|sep tong|sếp tổng tập 11|sep tong tap 11|bố sếp tổng|bo sep tong|bố sếp tổng giả nghèo|bo sep tong gia ngheo|bố sếp tổng thử lòng con dâu|bo sep tong thu long con dau|con dâu tương lai|con dau tuong lai|giả nghèo thử lòng con dâu|gia ngheo thu long con dau|con dau|giả nghèo|gia ngheo|thử lòng|thu long,24,0,2,0.8831415201719995
toy planet|hành tinh đồ chơi|do choi|đồ chơi|kids toys|anh tóc xanh|anh bốn mắt|hanh tinh do choi|anh|toc|xanh|va|bon|mat|mẹ ghẻ con chồng|năm mới|đừng hòng|bất công|bim bim khổng lồ,24,0,1,0.8552599363421203
migo|ghienmigo|sexy|hot girl|funnyclip|yt:cc=on|1900 hoi do|1900 hồi đó|iron man|spider man|captain|captain america|thor|bucky|black panther|người nhện|nguoi nhen|người sắt|nguoi sat|[Mì Gõ] Tập 69 : Siêu Anh Hùng Ra Tay - Captain America: Civil War,24,0,2,0.8800016777116014
102|productions|hài|tục|tĩu|phong|lê|tấn|phúc|superman|mất|dạy|hoài|linh,23,0,2,0.8475765949293047
Wolfoo family kids cartoon|Wolfoo family|wolfoo|woavid|2d|kids cartoon|cartoon for kids|family video|family fun|funny video|preschool|cartoons|videos for toddlers|2d cartoon|kids play|for kids|learn to share|sharing is caring|colorful lego|Wolfoo builds|DIY|colored lego|lego|lego toys|lego friends|baby make,27,1,0,0.6454893166003595
ham tv|nhóm hài ham tv|giải trí|hài hước|ham tv channel|suy nghĩ giới trẻ|trending|sếp tổng|sep tong|sep tong tap 9|sếp tổng mua băng vệ sinh|sep tong mua bang ve sinh|sếp tổng mua băng vệ sinh cho bạn gái|sep tong mua bang ve sinh cho ban gai|mua băng vệ sinh cho bạn gái|mua bang ve sinh cho ban gai|bạn gái sếp tổng|ban gai sep tong|người yêu cũ coi thường sếp tổng|nguoi yeu cu coi thuong sep tong,24,0,2,0.89467974217703
anh em kết nghĩa|chồng không có nhà|chồng vắng nhà|vợ ngoại tình|bị cắm sừng|ngoại tình|vụng trộm|quan hệ bất chính|em kết nghĩa|anh kết nghĩa|kết nghĩa anh em|to khỏe|đẹp trai|giai ma tam ly toi pham|giải mã tâm lý tội phạm|giải mã|tâm lý tội phạm|giai ma tam ly toi pham moi nhat|giải mã tâm lý tội phạm mới nhất|giải mã tâm lý|giai ma tam ly|giải mã tâm lý full|antg|an ninh thế giới|kenh an ninh the gioi|kênh an ninh thế giới,1,0,2,0.7087839886788638
đừng bao giờ coi thường người khác|svm tv|svm school|svm|coi thường người khác và cái kết|svm phim mới|svm school mới,24,0,2,0.8531557825611091
cách nấu|trứng chiên|bữa sáng lành mạnh|tráng miệng|cà phê cam|trứng|công thức nấu trứng|ý tưởng bữa sáng ngon miệng|nhà bếp|sandwich trứng|pancake|bữa sáng|mứt tự làm|gà nướng|bữa sáng nhanh|bữa sáng gia đình|trứng cuộn|trứng cuộn phô mai|5 phút thủ công|DIY|tự tay làm hết|thủ công|mẹo vặt|mẹo|mẹo nhỏ|các dự án thủ công|hoạt động thủ công|hướng hẫn|cách làm|mẹo đơn giản,26,0,0,0.8352140888086785
đừng bao giờ coi thường người khác|svm tv|svm school|svm|coi thường người khác và cái kết|Vợ Tổng Giám Đốc Đi Họp Lớp Bị Sỉ Nhục Và Cái Kết|Đừng Bao Giờ Coi Thường Người Khác - Tập 30|khinh thường người khác và cái kết|giám đốc bị sỉ nhục,24,0,2,0.8989562656079912
ba tan vlog|bà tan|bà tân vê lốc|ba tan tv|bà tân vlog thách thức danh hài|ba tan làm que kem khổng lồ|que kem thanh long khổng lồ|ba tan vlog siêu cay|đề xuất|ntn|thơ nguyễn|tam mao|ba tan làm kem thanh long khổng lồ|que kem to nhất thế giưới|con trai ba tan vlog|Giant Ice Cream Sticks|Ice Cream|que kem|cây kem|kem thanh long|kem xoài khổng lồ|kem tràng tiền khổng lồ|hướng dẫn làm kem thanh long|kem thăng long,24,0,2,0.8938101904883119
hai tuc tiu|phong le|tan phuc|gap lai nguoi noi tieng|gianh dia ban|du lich am phu|Ghen nhom hai phong le|giang ho|dan choi|hoai linh|chan thanh|jvevermind|ca si|bay ba|gai dep|Sao Lon|kia con buom vang,23,0,2,0.9570981068688428
Diễn Dler|tình yêu không quạo|tình yêu không quạo 1|lớp học không quạo|lớp học không quạo 1|vui vẻ không quạo|cuộc sống không quạo|không quạo|bác sĩ không quạo|chế giễu không quạo|chia tay không quạo,24,0,2,0.9863686314854216
toy planet|hành tinh đồ chơi|do choi|đồ chơi|kids toys|anh tóc xanh|anh bốn mắt|hanh tinh do choi|anh|toc|xanh|va|bon|mat|slimer|slime|chỉ slimer mới hiểu|vô dụng|cấm chơi slime,24,0,0,0.8661322070040187
chị chim xinh|dụng cụ học tập|hello kitty|mèo hello kitty|teddy|gấu teddy|hộp bút màu|chim xinh tô màu|hộp bút hello kitty|hộp màu vẽ|tô màu|pencil box,24,1,0,0.7421382543500782
trung ruoi|trung ruồi|phim|ca|nhạc|phim ca nhạc|hài trung ruồi|trung ruồi minh tít|thương cin|parody|parody hay|mv parody|trung ruồi và minh tít|kensport|sự nổi dậy của eva|sự nổi dậy|sự nổi dậy của eva trung ruồi|sự|nổi|dậy|của|eva|Phim ca nhạc SỰ NỔI DẬY CỦA EVA|nhạc chế|nhac che|nhạc chế trung ruồi|trung ruồi hài|phim ca nhạc trung ruồi|chạy ngay đi|chạy ngay đi trung ruồi,22,0,2,0.8256590509666081
babybus|baby bus|babybus nhạc thiếu nhi|babybus vietnamese|vietnamese kid song|babybus tieng viet|nhạc thiếu nhi vui nhộn|nhạc thiếu nhi hay|nhạc thiếu nhi sôi động|ca nhạc thiếu nhi|bài hát thiếu nhi|Cuộc đua của những chiếc bánh vòng|bài hát bánh vòng|Donut song|bánh vòng đi thi|bài hát làm bánh|mèo con làm bánh|thiếu nhi|baby song|song for kid|mimi|timi|banh vong,27,1,0,0.5855799720295213
Challenge Me|săn ma|san ma|MC Hoàng Nam|Hãy Thách Thức Tôi|chinh phục nhà ma|khám phá nhà ma|hay thu thach toi|hay thach thuc toi|chuyen la Viet Nam|Chuyen tam linh|hanh trinh san ma|chuyen ma|ba vi|tan linh|hoa da quy|hoa dã quỳ ba vì|bệnh viện xây dựng ba vì|bệnh viện bỏ hoang|bệnh viện ma|bãi rác xuân sơn|tản lĩnh|bát giới tv|tam mao tv,1,0,2,0.9406140916468417
Heo Peppa|Heo Peppa Pig|Peppa Pig|Peppa Pig Vietnamese|Phim hoạt hình|Heo Peppa HTV3|Heo Sinh nhat heo me|ngài chân gày|Nàng tiên răng|Chiếc thuyền của heo ông|Chiếc xe mới|tập mới|tập mới tập hợp|mới|phim hoạt hình cho trẻ em|trẻ em|peppa|peppa pig tieng viet|peppa pig lồng tiếng|hoạt hình cho bé|hoạt hình thiếu nhi|peppa pig long tieng|hoat hinh peppa pig|hoạt hình|heo bếp ba|heo bé ba|heo vespa|heo sữa tiếng việt|hoạt hình lợn hồng,27,1,0,0.667255492642304
nhac che|nhạc chế|nhac che trai ngoan|trai ngoan tv|trai ngoan parody|nhạc chế 2019|nhạc chế hay nhất|nhạc chế tết|parody tết|trai ngoan|nhac che tet|tên cướp đầu xuân|ten cupn dau xuan|tên cướp đầu xuân trai ngoan|ten cuop dau xuan trai ngoan|xuân dích|thế một|parody|parody nhạc chế|parody 2020|nhạc chế 2020|trai ngoan 2020|nhạc chế trai ngoan|nhạc chế tết 2020,24,0,2,0.8916896747950345
la la school|lalaschool|lala school|phim hoc duong|phim cap 3|highschool musical|hoc vien sieu sao|học viện siêu sao|yt:cc=on|web drama|lala land|musical series|musicals|lala|la la|học viện|high school musical|phim ca nhạc|phim ca nhac|phim ca nhạc học đường|phim ca nhac hoc duong|giải trí|phim học sinh|phim tình cảm|tinh cam|phim ngôn tình|ngon tinh|tap 11,24,0,1,0.9365096928388068
xin phep duoc co don|xin phép được cô đơn|Vũ|Vũ official|lạ lùng vũ|đông kiếm em vũ|nhạc indie 2017|lời yêu em vũ|chuyện những người yêu xa|dong kiem em vu|la lung vu|xin phép được cô đơn thái vũ|xin phép được cô đơn vũ|hành tinh song song|htss|song song|Hành tinh|hanh tinh song song|the gioi song song|hanh tinh|hanh tinh song song vu|vu mv|audio vũ|vũ audio|vũ mv|nhac cua vu,10,0,1,0.9858383993664547
Susi kids TV|Susi kids|Kids TV|Susi TV|Susi|Su|Si|Kids|TV|Thỏi|Son|Của|Chị|100%|Nhí|Nhố|Thỏi Son|Của Chị|Son Của Chị|Son Của Chị 100%|Thỏi Son Của Chị|Thỏi Son Của Chị 100%|100% Nhí Nhố|Nhí Nhố|Thỏi Son Của Chị 100% Nhí Nhố|Thoi Son|Cua Chi|Son Cua Chi|Son Cua Chi 100%|Thoi Son Cua Chi|Thoi Son Cua Chi 100%|100% Nhi Nho|Nhi Nhi|Thoi Son Cua Chi 100% Nhi Nho,24,0,0,0.6694972879801382
toy planet|hành tinh đồ chơi|do choi|đồ chơi|kids toys|anh tóc xanh|anh bốn mắt|hanh tinh do choi|anh|toc|xanh|va|bon|mat|anh em siêu quậy|nhí nhố|cơm ăn liền|cơm tự sôi|lẩu tự sôi|thần kỳ|cơm ăn liền tự sôi|cơm tự chín,24,0,0,0.8638706129183387
toy planet|hành tinh đồ chơi|do choi|đồ chơi|kids toys|anh tóc xanh|anh bốn mắt|hanh tinh do choi|anh|toc|xanh|va|bon|mat|tấm cám|mẹ ghẻ con chồng|truyện tấm cám|mày đừng hòng|bigbabol|dưa hấu khổng lồ|bigbabol dưa hấu|Big Babol Shapeez|con ghẻ|con đẻ,24,0,0,0.833297318534525
Challenge Me|MC Hoàng Nam|Hãy Thách Thức Tôi|Hoàng Nam|chinh phục nhà ma|khám phá|hay thu thach toi|hay thach thuc toi|chuyen la|tam linh|hanh trinh san ma|ghost|chinh phuc nha ma|ma da|gặp ma|ma dẫn|nhập vong,1,0,2,0.9341989436619719
tử tế|tử tế show|anh em rap official|rap việt 2017|tử tế show underground|hip hop 2017|hip hop and rap|hip hop viet nam|AER|anhemrap|da lab|LAB|PKL|anhemrap official|rabbit run|chuyện đời|chuyện đời jgkid|JGKid Chuyện đời|chuyện đời MV|chuyen doi|chuyện đời anhemrap|jgkid anhemrap|chuyện đời lyrics|chuyen doi MV|chuyện đời tử tế 7|JGKid Chuyện Đời|Chuyện đời JGKid AnhEmRap|JGKid DaLAB|da lab chuyện đời|chuyện đời da lab,10,0,1,0.9848288020785005
toy planet|hành tinh đồ chơi|do choi|đồ chơi|kids toys|anh tóc xanh|anh bốn mắt|hanh tinh do choi|anh|toc|xanh|va|bon|mat|lớp học|nhí nhố|lớp học nhí nhố|ăn được|ăn máy tính|máy tính ăn được|troll|xanh lanh chanh|mê trai|100%,24,0,0,0.8654100596413378
bảo|ren,23,0,2,0.7919456845238095
pinky honey|beauty blogger|Pinky bảo trân|pinky|pinky bao tran|hot girl|ghien mi go|ghiền mì gõ|migo|mì gõ|katarina|Quẩy Cùng Pinky|Con Bướm Xuân,10,0,2,0.9455877455877456
Diễn Dler|tình yêu không quạo|tình yêu không quạo 1|lớp học không quạo|lớp học không quạo 1|vui vẻ không quạo|cuộc sống không quạo|không quạo|bác sĩ không quạo|chế giễu không quạo|chia tay không quạo,24,0,2,0.9867105019448046
thơ nguyễn|cá mập|đồ chơi|shark|chị thơ|biết bay|cá mập khổng lồ|cá mập bay|đồ chơi cá mập|bóng bay|bong bóng|khí heli,22,1,0,0.8668792266607096
thơ nguyễn|đập heo|tiền|kẹo|thơ ngáo ngơ|kẹo gum|kem đánh răng|chị thơ,22,1,0,0.8866028608798555
Anh Tham Tu|Anh Thám Tử|thám tử|tham tu|Vinh Trần|Vinh Tran|Phá Án|Pha An|trinh thám|trinh tham|Lừa Đảo|Cảnh giác|Phá Án 58|phá án cùng anh thám tử|Phá án ngày tết|Thám Tử Vinh Trần|Tham Tu Vinh Tran|cảnh giác|anh thám tử|Phá án tập 58|anh tham tu|lua dao|chiêu trò trấn lột tiền|quán cà phê mờ ám|cảnh giác ngày tết|chuyến xe ngày tết|ATT|att|cảnh báo lừa đảo|trấn lột tiền|phút giây cảnh giác của anh thám tử,22,0,1,0.9348777179857374
dong tay promotion|đông tây promotion|htv|Nhanh Nhu Chop|Nhanh Như Chớp|HTV Nhanh Nhu Chop|HTV Nhanh Như Chớp|Nhanh Nhu Chop Mua 2|Nhanh Như Chớp Mùa 2|HTV NNC|NNC|Nhanh Nhu Chop Tap|Nhanh Như Chớp Tập|Nhanh Nhu Chop 2018|Nhanh Như Chớp 2018|Nhanh Như Chop Mùa 2 Tập 1|Nhanh Nhu Chop Mua 2 Táp|Đức Phúc|Duc Phuc|Hoa Minzy|Hoà Minzy|Jun Vũ|Erik|Jun Vu|Hoa Dam But|Hoa Dâm Bụt|Nhanh Nhu Chop Tap 26|Nhanh Như Chớp Tập 26|NNC tập 26|NNC Tap 26,24,0,0,0.8816723042653246
vie giai tri|giai tri tv|htv2|vie channel|người ấy là ai|nguoi ay la ai|người ấy là ai mùa 3|nguoi ay la ai mua 3|trấn thành|hương giang|huong giang|adodda|come out|bạn muốn hẹn hò|lgbt|lukkade|lukkade huong giang|hen hò|phương mai|thuận nguyễn|vũ cát tường|mai tường vân|siêu trí tuệ|siêu trí tuệ việt nam|người ấy là ai tập 15|người ấy là ai tập cuối|người ấy là ai mai tường vân|nữ chính mai tường vân|nala|nala tap cuoi|mai tuong van nala,24,0,2,0.9195095719509572
mì gõ|mi go|ghien mi go|ghiền mì gõ|tập 79|thánh nữ lên sòng|thánh nữ|thanh nu|thần bài|than bai|poker|zing play|kamasutra|nysaki|đánh bài|bài cào|yt:cc=on|ghienmigo|sexy|hot girl|funny|migo|funnyclip,24,0,2,0.895173943057967
pinky honey|beauty blogger|Pinky bảo trân|pinky|pinky bao tran|hot girl|ghien mi go|ghiền mì gõ|migo|mì gõ|katarina|thư kỳ|meena|bị lừa|trò chơi|cái kết|thử thách 24h|hài|vlog,24,0,2,0.9462872053425324
htv2|vie channel|bếp vui bùng vị|ẩm thực|khám phá ẩm thực|food tour|lâm vỹ dạ|lam vy da|ẩm thực đường phố|trường giang|truong giang|bvbv|dương lâm|hari won|game show am thuc|bếp vui|bếp vui bùng vị tập 3|bếp vui bùng vị full|thiên đường ẩm thực|nấu ăn|tap 3 bep vui|bep vui bung vi tap 3|bếp vui tập 3|hari|thien duong am thuc|wowy|dj mie|yuno bigboi|rap viet|rap việt|rap việt tập 14|team wowy|djmie,24,0,2,0.9578148778086116
hm channel|lê hùng|bach my|troll người yêu|sơn tùng|dán|keo|vào|quần|cặp|đôi|bá|đạo|hm|channel|chạy ngay đi|cặp đôi bá đạo|H&M|H&M CHANNEL,24,0,2,0.9441590793853751
bảo ren|wefi|bảo ren music|bảo|ren|vlogs|hài hước|funny|fun|giải trí|đời sống|wefi vlogs|reaction|con nít|trẻ em|phá đồ|thí nghiệm|troll|prank|bựa|lầy|vui vẻ|vui|bảo ren cùng đồng bọn đi tắm hồ bơi|đi tắm hồ bơi|đi tắm|tằm hồ|hồ bơi|tắm hồ bơi|bảo ren cùng đồng bọn|đồng bọn|cùng đồng,24,0,2,0.9262643938902931
hậu đậu|vấn đề con gái|tôi không may|tuyển tập 5 phút thủ công|video vui|fail hằng ngày|vấn đề ăn mặc|người bạn vụng về|lộ mỡ bụng|tình huống vui|fail nhà bếp|tình huống khó xử|fail|5 phút thủ công|DIY|tự tay làm hết|thủ công|mẹo vặt|mẹo|mẹo nhỏ|các dự án thủ công|hoạt động thủ công|hướng hẫn|cách làm|mẹo làm cuộc sống dễ dàng hơn|mẹo đơn giản,26,0,0,0.8906522642293311
mì gõ|migo|ghien mi go|ghiền mì gõ|yt:cc=on|biệt đội bá đạo|biet doi ba dao|phim hai tet 2017|hai tet 2017|phim hài tết 2017|ngoi sao thoi trang|game 3q,24,0,2,0.9256030725413197
thơ nguyễn|kẹo|ống tiêm|kẹo gum|kem đánh răng|minion|kẹo đánh răng|kẹo dẻo,22,1,0,0.8484429612369424
PEWPEW|pewpew|PEWPEWVN|pewpewvn|pewdeptrai|pewpewtalkshow|talkshowpewpew|PUBG|PUBGVN|LOL|LOLVN|DOTA2|DOTA2VN|hoangvankhoa|hovankho|tuvantinhcam|tuvantamli|tinhcam|tamli|pew|vlog|lượn lờ cùng pewpew|luon lo cung pewpew|win.d|win.d tv|bánh canh cua|bánh canh cua 300k|banh canh cua 300|top trending|top thịnh hành|food review|vietnamese street food,24,0,2,0.9797192598669219
pinky honey|beauty blogger|Pinky bảo trân|pinky|pinky bao tran|hot girl|ghien mi go|ghiền mì gõ|migo|mì gõ|katarina|Những tuyệt kỹ trong lan quê phường|tuyệt kỹ|kỹ thuật|lan quế phường|lan quế phương tạp 22|thư kỳ|phong lựu|thu dẫm|thúy kiều|mì gõ|LAN QUẾ PHƯỜNG,1,0,2,0.8711402868952103
Wolfoo family kids cartoon|Wolfoo family|wolfoo|woavid|2d|kids cartoon|cartoon for kids|子供向けアニメ|어린이 비디오|아이들이 놀이|dibujos animados|family video|family fun|funny video|preschool|cartoons|toddler|videos for toddlers|2d cartoon|kids play|for kids|No No Don't Choose the Wrong Door|No No Don't open the Wrong Door|learn shapes|kids education|kids entertainment|kids videos for kids,1,1,0,0.6686930563761311
Mixigaming|Mixi|Độ Tày|Streamer Mixigaming|Funny|Mixigaming Funny Stream|Funny Stream|Streamer Việt Nam|Stream Việt Nam|Stream Việt|PUBG|Player Unknown's Battle Ground VN|PUBG VN|CSGO|CSGO VN|mixigaming gta 5|mixigaming gta v roleplay|mixigaming cảnh sát trưởng|công an phường gta 5|luật sư Gta 5|Rm5s roleplay,24,0,2,0.9746485886959868
ham tv|nhóm hài ham tv|hài hước|ham tv channel|suy nghĩ giới trẻ|trending|cô dâu đại chiến|co dau dai chien|cô dâu đại chiến parody|co dau dai chien parody|chị đại bi|chi dai bi|nhạc chế|nhac che|nhac che 2020|nhạc chế parody|nhac che parody|parody học đường|để mị nói cho mà nghe|nhạc chế mới nhất|nhạc chế hay nhất|parody ham tv|nhạc chế hot|nhạc chế ham tv|nhac che moi nhat|parody|chi dai hoc duong|phim ca nhạc|phim ngắn học đường,24,0,2,0.8312534958628272
LÂN JEE|pato club|hài ngắn|lan jee official|lân jee official|lan jee|diễn dler|kiểm tra miệng|lân jee đố xàm|lân jee rap|lân jee diễn dler|lân jee hài|lanjee|lạnee|xamlolmoingay|huỳnh lân|huynhlan|hài tiktok|clip vui|hài nhảm|hài|thả thính xàm|con mệt lắm mẹ à|anh rất chào em|CHUYỆN THI GAMESHOW|gameshow|thi gameshow|Samsung Galaxy M51|CameraDẫnĐầuCôngNghệ|tiktok|tiktok trung quốc|phim hài|gameshow hài|chương trình hài nhất|lân jee|lậnee,22,0,1,0.984482679932454
MC|ILL|Hồng|Lâu|Mộng|Jay|Bach,10,0,2,0.9585674001376646
Mixigaming|Mixi|Độ Tày|Streamer Mixigaming|Funny|Mixigaming Funny Stream|Funny Stream|Streamer Việt Nam|Stream Việt Nam|Stream Việt|PUBG|Player Unknown's Battle Ground VN|PUBG VN|CSGO|CSGO VN|mixigaming talkshow|mixigaming xemesis xoài non|mixigaming reaction|mixigaming clip cũ|mixigaming tháng 12|mixigaming bán bình nước mixi|streamer mixigaming|mixigaming funny stream|reaction đám cưới xemesis,24,0,2,0.9858206228879349
halloween|ăn đồ halloween|an do halloween|lioleo|lioleo kids|chanchan|review kẹo halloween|bánh kẹo halloween|banh keo halloween|24h an do halloween|24h ăn đồ halloween|trick or treat|cho kẹo hay bị ghẹo|cho keo hay bi gheo|annabelle|shopee|shopeevn|trung phat cho toi ca khia|thu thach 24h|kẹo nổ|kẹo nhuộm lưỡi|kẹo con mắt|kẹo thối|bean boozled|chupa chups|kẹo 3 vị|mai mỉa|bà phù thuỷ,27,1,1,0.8263221268706638
Garena|garena liên quân|liên quân mobile|liên quân|lien minh mobile|liên minh huyền thoại mobile|arena of valor|AOV|AOV VN|chung kết aic 2019|team flash vs buriram united|team flash chung kết aic 2019|team flash aic 2019|aic|aic 2019|team flash vs buriram aic 2019|flash vs buriram|flash vs buriram aic 2019|flash vs buriram chung kết aic 2019,20,0,2,0.9462499726435122
min|love dna|min trọng hiếu|min trong hieu|min love dna|min dna|trong hieu|dna min|min official|love dna min|ca sĩ min|dna love|min mv|nhạc min|min 2020|trọng hiếu min|min ghen|ghen min|LOVE DNA|DNA|DNA MIN|DNA trong hieu,10,0,2,0.9765399205202312
htv2|vie channel|giai tri tv|siêu trí tuệ|sieu tri tue|siêu trí tuệ việt nam|sieu tri tue viet nam|sieu tri nho viet nam|siêu trí nhớ việt nam|sieu tri nho the gioi|trấn thành|tran thanh|toc tien|tóc tiên|lại văn sâm|lai van sam siêu trí tuệ việt nam tập 4|sieu tri tue viet nam tap 4 mua 2|tập 4 siêu trí tuệ mùa 2|tap 4 sieu tri tue viet nam|sieu tri tue mua 2|sieu tri tue mua 2 tap 4|wowy|wowy sieu tri tue|team wowy|phương trinh|xúc xắc,24,0,2,0.9432922312753257
phd|phdtroll|phương hữu dưỡng|phương|hữu|dưỡng|phd youtube|phd vlogs|phuong huu duong|phd facebook|phd video|phd clip|phd hài hước|phd giải trí|phd thử thách|phd trò chơi|đi|biển|chơi|tưởng|không|phê|di bien|đi biển|đi biển chơi|di bien choi|choi|tưởng không phê|tuong khong phe|phê không tưởng|phe khong tuong|bien|phd đi biển|phd di bien|phương hữu|hữu dưỡng|PHD | Đi Biển Chơi Tưởng Không Phê Mà Phê Không Tưởng | Cruise|cruise|parachute|watercraft,24,0,2,0.863055738227616
Wolfoo family kids cartoon|Wolfoo family|wolfoo|woavid|2d|kids cartoon|cartoon for kids|family video|family fun|funny video|preschool|cartoons|toddler|videos for toddlers|2d cartoon|kids play|for kids|wash your hands|wash hands|Virus cartoon|Yes Yes Stay Healthy|Stay Healthy|yes yes|learning video for kids|educational video for kids|good habits for kids|healthy habits,27,1,0,0.6655314709988188
mì gõ|migo|ghien mi go|ghiền mì gõ|bo tu ba dao|bộ tứ bá đạo|my nu bai su|mỹ nữ bái sư|mỹ nữ|sư đồ|vo lam chi ton|võ lâm chí tôn|vo lam truyen ky|võ lâm truyền kỳ,24,0,2,0.8924883787897486
Mixigaming|Mixi|Độ Tày|Streamer Mixigaming|Funny|Mixigaming Funny Stream|Funny Stream|Streamer Việt Nam|Stream Việt Nam|Stream Việt|PUBG|Player Unknown's Battle Ground VN|PUBG VN|CSGO|CSGO VN|ma sói|chơi ma sói|ma sói mixi|ma sói online|ma sói online pc|sói bé tí|dân thường|cách chơi ma sói|cách chơi ma sói online|chơi ma sói online như thế nào|game ma sói online|xử lý hack não|hack não|bí quyết chơi ma sói,24,0,2,0.9810416902044967
troi oi con chua muon chet den|den|den vau|rap hiphop|den troi oi con chua muon chet|troi oi con cua muon chet|anhemrap|trời ơi con chưa muốn chết|đen vâu,10,0,1,0.9812207633725791
htv2|vie channel|vie giai tri|giai tri tv|rapper|binz|karik|underground|wowy|rhymastic|touliver|suboi|rap battle|the rapper|rapper việt|việt rap|rap việt tập 16|tap 16 rap viet|team karik|team binz|team suboi|team wowy|vòng bứt phá|rap việt vòng bứt phá|lăng ld|ricky star|lang ld|tlinh|mck|gducky|gonzo|thành draw|dế choắt|dế|de choat rapper|mck tlinh|chung kết rap việt|chung kết rap việt 2020|rap việt tập cuối|chung kết 2|rap việt chung kết,24,0,2,0.9562623816861106
web5ngay|web5ngay.com|web 5 ngay|web 5 ngày|nói chuyện|cách nói chuyện|phat trien ban than|ky nang giao tiep|cách giao tiếp|kỹ năng sống,27,0,0,0.9769815222766713
Wolfoo family kids cartoon|Wolfoo family|wolfoo|woavid|2d|kids cartoon|cartoon for kids|family video|family fun|funny video|preschool|cartoons|toddler|videos for toddlers|2d cartoon|kids play|for kids|Yes yes stay healthy|Wolfoo learns healthy habits for kids|Wolfoo learns good habits for kids|yes yes|ice cream|Wolfoo learns|kids education|kids entertainment|keep healthy|Wolfoo's talking items|healthy habits|good habits,27,1,0,0.6853183237158263
bánh canh cua 200K|bánh canh cua|bánh canh cua 300k|bánh canh cua 200K vỉa hè rẻ nhất Sài Gòn|rẻ nhất Sài Gòn|bánh canh|Mừng rơi nước mắt|bánh canh cua 200K vỉa hè|cua|Sài Gòn|mừng|rơi|nước|mắt|vì|được|ăn|tô|bánh|canh|200k|vỉa|hè|rẻ|nhất|sài|gòn|bánh canh rẻ nhất|bánh canh cua rẻ nhất|street food|food|ẩm thực|ẩm thực sài gòn|ẩm thực vỉa hè|bánh canh cua 300 ngàn|bánh canh cua 200 ngàn|bánh canh cua đắt nhất|khoa pug|khoa|pug|bánh canh ngon,22,0,2,0.9642010063618026
ham tv|nhóm hài ham tv|giải trí|hài hước|ham tv channel|suy nghĩ giới trẻ|trending|Chủ Tịch|coi thường người khác và cái kết|coi thuong nguoi khac va cai ket|đừng bao giờ coi thường người khác|dung bao gio coi thuong nguoi khac|coi thường|cái kết|chủ tịch bị coi thường và cái kết|nữ chủ tịch|nữ thư ký tập 16|nu thu ki tap 16|chủ tịch giả vờ|mẹ chồng ép con dâu phá thai và cái kết|me chong ep con dau pha thai va cai ket|mẹ chồng con dâu|me chong con dau,24,0,2,0.8879000653167864
102|productions|hài|tục|tĩu|phong|lê|tấn|phúc|mất|dạy|hoài|linh|faptv|vinh|rau|pho|tu dai dam tac|tu dai tai tu|chau tinh tri|duong ba ho|diem thu huong|mindyhuynh,23,0,2,0.931644594681329
phd|phdtroll|trải|nghiệm|trò|chơi|leo|núi|bạt|nhún|trampoline|climb|trai nghiem|tro choi|trải nghiệm|trò chơi|leo núi|leo nui|bạt nhún|bat nhun|bat|nhun,24,0,2,0.8842928216062544
thủ công|mẹo nhỏ|cách làm|các dự án thủ công|diy|mẹo đơn giản|hoạt động thủ công|mẹo vặt|mẹo làm cuộc sống dễ dàng hơn|5 phút thủ công|hướng hẫn|tự tay làm hết|mẹo,26,0,0,0.7589313722073124
baroibeo|ba rọi béo|ba roi beo|thaygiaoba|thầy giáo ba|thay giao ba|tam su phu|phan anh|phuc pin|tam su phu thay ba|tam su phu thay giao ba|trung reaction|reaction tam su phu|tam sư phụ ba rọi béo|ba rọi béo reaction tam sư phụ|rap tam sự phụ,10,0,2,0.9825285179674467
ham tv|nhóm hài ham tv|giải trí|hài hước|ham tv channel|suy nghĩ giới trẻ|trending|sếp tổng|sep tong|vợ sếp tổng|vợ con sếp tổng|vợ con sếp tổng đuổi con gái ô sin|vo con sep tong duoi con gai o sin|con gái ô sin|con gai o sin|20 năm sau|20 năm sau của con gái ô sin|20 nam sau cua con gai sep tong|dậy cách làm người|day cach lam nguoi|cách làm người|phim sếp tổng|phim sep tong|nữ thư ký|nu thu ky,24,0,2,0.8836375422887588
PEWPEW|pewpew|PEWPEWVN|pewpewvn|pewdeptrai|pewpewtalkshow|talkshowpewpew|PUBG|PUBGVN|LOL|LOLVN|DOTA2|DOTA2VN|hoangvankhoa|hovankho|tuvantinhcam|tuvantamli|tinhcam|tamli|pew|vlog|tâm sự đêm khuya|top trending|top thịnh hành|thập tứ cô nương|muon ruou to tinh|ex hate me,24,0,2,0.9886582301405836
phillip dang|tan phuc|hai tuc tiu|phong le|ba dieu uoc|tinh yeu facebook|giang ho|chia tay chi dep|ghe khung 2|nhieu chuyen|hai kich|kich vui|hoai linh|chi tai,23,0,2,0.9558546727949223
thủ công|mẹo nhỏ|cách làm|các dự án thủ công|diy|mẹo đơn giản|hoạt động thủ công|mẹo vặt|mẹo làm cuộc sống dễ dàng hơn|5 phút thủ công|hướng hẫn|tự tay làm hết|mẹo,26,0,0,0.8709883060740682
